access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,maximum_vehicle_class,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,distance,distance_km,federal_agency,ev_network_ids
public,,,,2023-06-20,,ELEC,Public,255117,2023-01-06,,E,,,Rockwell Condos,888-998-2546,2023-06-20T00:10:55Z,,GPS,37.789486,-122.423562,San Francisco,,,CA,1688 Pine Street,94109,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000545767'], 'posts': ['465ba1dd-d734-8158-93cc-330000757055', 'c0f565b9-b5fa-4058-a502-33c619b7f491']}",1.66791,2.68424,,"{'station': ['465ba1dd-d734-8158-93cc-330000545767'], 'posts': ['465ba1dd-d734-8158-93cc-330000757055', 'c0f565b9-b5fa-4058-a502-33c619b7f491']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,188114,2021-04-29,,E,,,521423_St Marys Cathedral,855-900-7584,2023-07-30T01:00:07Z,,GPS,37.784189,-122.424892,San Francisco,,,CA,1111 Gough St,94014,US,,,,,,,,,,,,['J1772'],,,9,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1613'], 'posts': ['52847*1', '52847*2', '52848*1', '52848*2', '52849*1', '52849*2', '52867', '52882*1', '52882*2']}",1.67324,2.69282,,"{'station': ['1613'], 'posts': ['52847*1', '52847*2', '52848*1', '52848*2', '52849*1', '52849*2', '52867', '52882*1', '52882*2']}"
public,Mon 6:00am - 9:59pm; Tue 6:00am - 9:59pm; Wed 6:00am - 9:59pm; Thu 6:00am - 9:59pm; Fri 6:00am - 9:59pm; Sat 6:00am - 9:59pm; Sun 6:00am - 9:59pm,,,2023-07-29,,ELEC,Public,228360,2018-03-07,,E,,,Whole Foods Market,877-455-3833,2023-07-29T23:56:19Z,,GPS,37.789923,-122.423811,San Francisco,,,CA,1765 California St,94109,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['458'], 'posts': ['977', '979']}",1.68987,2.71958,,"{'station': ['458'], 'posts': ['977', '979']}"
public,,,,2022-10-06,,ELEC,Public,113333,2015-11-20,P,E,,,"Hotel Kabuki, a Joie de Vivre Hotel - Tesla Destination",415-922-3200  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,37.785523,-122.428919,San Francisco,,,CA,1625 Post St,94115,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,2,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['499921']},1.90114,3.05959,,{'station': ['499921']}
public,,,,2022-10-06,,ELEC,Public,113334,2015-11-23,P,E,,,"Hotel Buchanan, a Kimpton Hotel - Tesla Destination",415-921-4000  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,37.78679,-122.430143,San Francisco,,,CA,1800 Sutter St,94115,US,,,,,,,,,,,,['TESLA'],,,2,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['500526']},1.97898,3.18486,,{'station': ['500526']}
public,24 hours daily; pay lot; see valet for access,,,2023-05-03,,ELEC,Public,7280,1998-07-01,P,E,False,LD,Hyatt at Fisherman's Wharf,415-563-1234,2023-05-03T20:36:28Z,HOTEL,GPS,37.80619,-122.4152,San Francisco,,,CA,555 N Point St,94133,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public,,,1.993,3.20742,,
public,24 hours daily,,,2023-07-30,,ELEC,Public,158880,2020-06-12,,E,,,CCSF-SFMTA SFGH 3,888-758-4389,2023-07-30T00:22:48Z,,GPS,37.754872,-122.405106,San Francisco,,,CA,2500 23rd St,94110,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1903781'], 'posts': ['9137481', '9137491']}",1.99156,3.20511,,"{'station': ['USCPIL1903781'], 'posts': ['9137481', '9137491']}"
public,24 hours daily,,,2023-07-29,,ELEC,Public,228231,2018-03-07,,E,,,Walgreens,877-455-3833,2023-07-29T23:56:07Z,,GPS,37.80501,-122.41723,San Francisco,,,CA,1175 Columbus Ave,94133,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",2,,1,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['308'], 'posts': ['155', '325', '575']}",1.99442,3.20971,,"{'station': ['308'], 'posts': ['155', '325', '575']}"
public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2023-07-29,,ELEC,Public,228218,2018-03-07,,E,,,Whole Foods Market,877-455-3833,2023-07-29T23:56:06Z,,GPS,37.7681548,-122.4268005,San Francisco,,,CA,2001 Market St,94114,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",2,,3,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['295'], 'posts': ['162', '163', '164', '409', '6021']}",2.02995,3.26689,,"{'station': ['295'], 'posts': ['162', '163', '164', '409', '6021']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,153503,2020-02-07,,E,,,CCSF-SFMTA JAPAN CTR 3,888-758-4389,2023-07-30T00:27:14Z,,GPS,37.784902,-122.432567,San Francisco,,,CA,1650 Fillmore St,94115,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2088981'], 'posts': ['2488381', '2488391']}",2.09585,3.37294,,"{'station': ['USCPIL2088981'], 'posts': ['2488381', '2488391']}"
public,Mon 6:00am - 10:59pm; Tue 6:00am - 10:59pm; Wed 6:00am - 10:59pm; Thu 6:00am - 10:59pm; Fri 6:00am - 10:59pm; Sat 6:00am - 10:59pm; Sun 6:00am - 10:59pm,,,2023-07-30,,ELEC,Public,253510,2023-02-08,,E,,,2100 Webster Street Medical Center - California Pacific Medical Center,888-264-2208,2023-07-30T01:09:19Z,,GPS,37.790470937,-122.432132805,San Francisco,,,CA,2100 Webster Street,94115,US,,,,,,,,,,,,['J1772'],,,1,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['01678fe3-7f33-48a0-a199-4a9eb21c2913'], 'posts': ['487f6b39-b471-4b9c-8072-147738756555']}",2.13773,3.44034,,"{'station': ['01678fe3-7f33-48a0-a199-4a9eb21c2913'], 'posts': ['487f6b39-b471-4b9c-8072-147738756555']}"
public,Mon 6:00am - 10:59pm; Tue 6:00am - 10:59pm; Wed 6:00am - 10:59pm; Thu 6:00am - 10:59pm; Fri 6:00am - 10:59pm; Sat 6:00am - 10:59pm; Sun 6:00am - 10:59pm,,,2023-07-30,,ELEC,Public,253584,2023-02-08,,E,,,Webster Street Medical Center Southwest DCFC,888-264-2208,2023-07-30T01:10:35Z,,GPS,37.790379635,-122.432179039,San Francisco,,,CA,2100 Webster Street,94115,US,,,,,,,,,,,,['J1772COMBO'],1,,,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['8faae201-8b9e-4ffd-ac5c-00b5a7ea0433'], 'posts': ['12eef0d0-94bb-4056-a5cc-e72a15c0c59d']}",2.13856,3.44168,,"{'station': ['8faae201-8b9e-4ffd-ac5c-00b5a7ea0433'], 'posts': ['12eef0d0-94bb-4056-a5cc-e72a15c0c59d']}"
public,Mon 6:00am - 10:59pm; Tue 6:00am - 10:59pm; Wed 6:00am - 10:59pm; Thu 6:00am - 10:59pm; Fri 6:00am - 10:59pm; Sat 6:00am - 10:59pm; Sun 6:00am - 10:59pm,,,2023-07-30,,ELEC,Public,253644,2023-02-08,,E,,,Webster Street Medical Center Northeast DCFC,888-264-2208,2023-07-30T01:11:16Z,,GPS,37.790495142,-122.432201799,San Francisco,,,CA,2100 Webster Street,94115,US,,,,,,,,,,,,['J1772COMBO'],1,,,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['cea103a1-e26d-47a8-b2a2-b2c65478ad75'], 'posts': ['2e30850b-df72-42e7-b645-5e13cbf07eb5']}",2.14181,3.44691,,"{'station': ['cea103a1-e26d-47a8-b2a2-b2c65478ad75'], 'posts': ['2e30850b-df72-42e7-b645-5e13cbf07eb5']}"
public,,,,2023-06-20,,ELEC,Public,95223,2014-08-28,,E,,,Anchorage Garage - 500 Beach,888-998-2546,2023-06-20T00:09:51Z,,GPS,37.80748,-122.41783,San Francisco,,,CA,500 Beach Street,94133,US,,,,,,,,,,,,['J1772'],,,2,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000166021'], 'posts': ['465ba1dd-d734-8158-93cc-330000491464', '465ba1dd-d734-8158-93cc-330000733355']}",2.14929,3.45895,,"{'station': ['465ba1dd-d734-8158-93cc-330000166021'], 'posts': ['465ba1dd-d734-8158-93cc-330000491464', '465ba1dd-d734-8158-93cc-330000733355']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,176159,2021-01-27,,E,,,FAAO CHARGE STATION 3,888-758-4389,2023-07-30T00:23:44Z,,GPS,37.806466,-122.419826,San Francisco,,,CA,655 Beach street,94109,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1943321'], 'posts': ['2297151', '2297161']}",2.16222,3.47976,,"{'station': ['USCPIL1943321'], 'posts': ['2297151', '2297161']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,176160,2021-01-27,,E,,,FAAO CHARGE STATION 1,888-758-4389,2023-07-30T00:23:37Z,,GPS,37.80648,-122.419812,San Francisco,,,CA,655 Beach street,94109,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1938081'], 'posts': ['2289731', '2289741']}",2.16247,3.48016,,"{'station': ['USCPIL1938081'], 'posts': ['2289731', '2289741']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,158821,2020-06-12,,E,,,FAAO CHARGE STATION 2,888-758-4389,2023-07-30T00:23:52Z,,GPS,37.806522,-122.41977,San Francisco,,,CA,655 Beach street,94109,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1951021'], 'posts': ['4096731', '4096741']}",2.16321,3.48135,,"{'station': ['USCPIL1951021'], 'posts': ['4096731', '4096741']}"
public,24 hours daily; pay lot,,,2021-10-12,,ELEC,Public,38518,2011-02-01,P,E,False,LD,Beach & Hyde Garage,415-447-0232,2023-06-16T17:39:11Z,PAY_GARAGE,200-8,37.806798,-122.419488,San Francisco,,,CA,655 Beach St,94109,US,,,,,,,,,,,,['J1772'],,,5,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,,2.16803,3.48911,,
public,24 hours daily,,,2023-07-30,,ELEC,Public,122882,2019-05-19,,E,,,521422-Ghiradelli Square,855-900-7584,2023-07-30T01:00:05Z,,200-9,37.805639,-122.4225,San Francisco,,,CA,900 North Point St.,94109,US,,,,,,,,,,,,['J1772'],,,6,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1531'], 'posts': ['52783*1', '52783*2', '52787*1', '52787*2', '52788*1', '52788*2']}",2.21774,3.56911,,"{'station': ['1531'], 'posts': ['52783*1', '52783*2', '52787*1', '52787*2', '52788*1', '52788*2']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,160216,2020-06-12,,E,,,4A CHARGERS MAIN GARAGE 4A,888-758-4389,2023-07-30T00:06:35Z,,GPS,37.806046,-122.422422,San Francisco,,,CA,900 North Point St,94109,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL160635'], 'posts': ['457281', '457291']}",2.23512,3.59708,,"{'station': ['USCPIL160635'], 'posts': ['457281', '457291']}"
public,,,,2022-10-06,,ELEC,Public,122393,2014-11-18,P,E,,,Fairmont Heritage Place Ghirardelli Square - Tesla Destination,415-268-9900  877-798-3752,2023-01-18T15:15:20Z,,200-9,37.805388,-122.423418,San Francisco,,,CA,900 North Point St Suite D100,94109,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,2,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['500704']},2.24063,3.60594,,{'station': ['500704']}
public,Park hours; 4 hour limit,,,2023-06-12,,ELEC,Public,70601,2016-01-27,FG,E,False,LD,Golden Gate National Recreation Area - Fort Mason,,2023-06-12T16:56:16Z,PARK,GPS,37.803955,-122.429484,San Francisco,,,CA,1300-1398 Bay St,94123,US,,,,,,,,,,,,['J1772'],,,4,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,,2.42539,3.90329,"{'id': 16, 'code': 'DOI', 'name': 'Department of the Interior'}",
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,256304,2022-09-20,,E,,,RH3C+J3 Marina District (US-7MK-ZS3-3),866-576-1495,2023-07-30T01:12:15Z,PUBLIC,GPS,37.804152,-122.42974,San Francisco,,,CA,RH3C+J3 Marina District,94109,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L1245334924'], 'posts': ['W1-1113-SRV7-1-2223-00057']}",2.44478,3.93449,,"{'station': ['US-RIV-L1245334924'], 'posts': ['W1-1113-SRV7-1-2223-00057']}"
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,256305,2022-09-20,,E,,,RH3C+J3 Marina District (US-7MK-ZS3-4),866-576-1495,2023-07-30T01:12:15Z,PUBLIC,GPS,37.804152,-122.42974,San Francisco,,,CA,RH3C+J3 Marina District,94109,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L341788083'], 'posts': ['W1-1113-SRV7-1-2223-00072']}",2.44478,3.93449,,"{'station': ['US-RIV-L341788083'], 'posts': ['W1-1113-SRV7-1-2223-00072']}"
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,218220,2022-05-04,,E,,,RH3C+J3 Marina District (US-7MK-ZS3-2),866-576-1495,2023-07-30T01:12:11Z,PUBLIC,GPS,37.804146,-122.429803,San Francisco,,,CA,RH3C+J3 Marina District,94109,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L2015448512'], 'posts': ['W1-1113-SRV7-1-2213-00165']}",2.44726,3.93848,,"{'station': ['US-RIV-L2015448512'], 'posts': ['W1-1113-SRV7-1-2213-00165']}"
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,256306,2022-09-20,,E,,,RH3C+J3 Marina District (US-7MK-ZS3-1),866-576-1495,2023-07-30T01:12:15Z,PUBLIC,GPS,37.804146,-122.429803,San Francisco,,,CA,RH3C+J3 Marina District,94109,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L1940800754'], 'posts': ['W1-1113-SRV7-1-2223-00050']}",2.44726,3.93848,,"{'station': ['US-RIV-L1940800754'], 'posts': ['W1-1113-SRV7-1-2223-00050']}"
public,24 hours daily,,,2023-06-20,,ELEC,Public,148575,2012-02-24,,E,,,Broadway Charger (btw Pierce & Steiner),800-663-5633,2023-06-20T00:09:34Z,,GPS,37.79422,-122.437701,San Francisco,,,CA,2468 Broadway,94115,US,,,,,,,,,,,,['J1772'],,,2,SemaCharge Network,https://semaconnect.com/,,"$3.00/Hr Parking Fee , $0.92/kWh Energy Fee",,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1543'], 'posts': ['4132', '4133']}",2.50471,4.03094,,"{'station': ['1543'], 'posts': ['4132', '4133']}"
public,,,,2023-06-20,,ELEC,Public,257437,2023-03-30,,E,,,Zum Services Inc - Davidson Ave,888-998-2546,2023-06-20T00:11:32Z,,GPS,37.74553,-122.39272,San Francisco,,,CA,1645 Davidson Ave,94124,US,,,,,,,,,,,,['J1772'],,,1,Blink Network,http://www.blinkcharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000680930'], 'posts': ['c9d56277-416b-4cbf-95b6-6e7ae563ada6']}",2.54931,4.10272,,"{'station': ['465ba1dd-d734-8158-93cc-330000680930'], 'posts': ['c9d56277-416b-4cbf-95b6-6e7ae563ada6']}"
public,Park hours; 4 hour limit,,,2023-06-12,,ELEC,Public,149458,2019-09-01,FG,E,False,LD,Golden Gate National Recreation Area - Fort Mason,,2023-06-12T16:56:16Z,PARK,200-8,37.805408,-122.432211,San Francisco,,,CA,2 Marina Blvd,94123,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,,2.60478,4.19199,"{'id': 16, 'code': 'DOI', 'name': 'Department of the Interior'}",
public,Mon 7:00am - 11:00pm; Tue 7:00am - 11:00pm; Wed 7:00am - 11:00pm; Thu 7:00am - 11:00pm; Fri 7:00am - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,2023-07-29,,ELEC,Public,228401,2021-02-03,,E,,,Lucky San Francisco #756,877-455-3833,2023-07-29T23:56:23Z,,GPS,37.77604,-122.44565,San Francisco,,,CA,1750 Fulton St,94117,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['27113'], 'posts': ['56314', '56316']}",2.84025,4.57094,,"{'station': ['27113'], 'posts': ['56314', '56316']}"
public,,,,2022-10-06,,ELEC,Public,251076,2022-05-09,P,E,,,"San Francisco, CA - Geary Boulevard (Wall Connector) - Tesla Destination",  877-798-3752,2023-01-18T15:15:20Z,,GPS,37.78223,-122.44656,San Francisco,,,CA,2675 Geary Blvd,94118,US,,,,,,,,,,,,['TESLA'],,,6,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['1133397']},2.85515,4.59492,,{'station': ['1133397']}
public,6am-12am daily,,,2023-07-01,,ELEC,Public,190475,2021-05-23,P,E,,,City Center - Tesla Supercharger,877-798-3752,2023-07-14T19:41:28Z,SHOPPING_CENTER,GPS,37.782076,-122.447026,San Francisco,,,CA,2675 Geary Blvd,94118,US,,,,,,,,,,,,['TESLA'],34,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['4198']},2.88075,4.63612,,{'station': ['4198']}
public,24 hours daily,,,2023-07-30,,ELEC,Public,143928,2019-08-21,,E,,,EVSP WALGREENS STORE 2088,888-758-4389,2023-07-30T00:29:24Z,,GPS,37.750738,-122.433831,San Francisco,,,CA,1333 Castro St,94114,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL3724931'], 'posts': ['5705201', '5705211']}",3.07406,4.94722,,"{'station': ['USCPIL3724931'], 'posts': ['5705201', '5705211']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,164871,2020-08-06,,E,,,"Safeway 0739 - San Francisco, CA",833-632-2778,2023-07-30T01:03:21Z,,GPS,37.74291,-122.42203,San Francisco,,,CA,3350 Mission Street,94110,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",3,,1,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200159'], 'posts': ['200159-01', '200159-02', '200159-03', '200159-50']}",3.11968,5.02064,,"{'station': ['200159'], 'posts': ['200159-01', '200159-02', '200159-03', '200159-50']}"
public,7am-12am daily,,,2023-07-01,,ELEC,Public,149355,2019-09-30,P,E,,,Letterman Digital Arts Center - Tesla Supercharger,877-798-3752,2023-07-14T19:41:28Z,,200-9,37.798185,-122.448715,San Francisco,,,CA,1 Letterman Drive,94129,US,,,,,,,,,,,,['TESLA'],6,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['4074']},3.16416,5.09222,,{'station': ['4074']}
public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-07-30,,ELEC,Public,151245,2018-10-26,,E,False,,Letterman Digital Arts Center Public,888-264-2208,2023-07-30T01:09:18Z,,GPS,37.798811,-122.448826,San Francisco,,,CA,One Letterman Dr Bldg B,94129,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['00fc7bf4-2196-417a-b745-87cb3b8c0a83'], 'posts': ['ac4c332a-eb60-437f-a9d3-9ba268ccd1e1', 'c2934609-33b8-4805-9e0d-de3a7f2880c2']}",3.18487,5.12555,,"{'station': ['00fc7bf4-2196-417a-b745-87cb3b8c0a83'], 'posts': ['ac4c332a-eb60-437f-a9d3-9ba268ccd1e1', 'c2934609-33b8-4805-9e0d-de3a7f2880c2']}"
public,,,,2022-10-06,,ELEC,Public,250875,2019-05-22,P,E,,,"San Francisco, CA - Letterman Drive (Wall Connector) - Tesla Destination",  877-798-3752,2023-01-18T15:15:20Z,,GPS,37.798335,-122.449066,San Francisco,,,CA,1 Letterman Drive,94129,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['514319']},3.18575,5.12697,,{'station': ['514319']}
public,24 hours daily,,,2023-07-30,,ELEC,Public,199297,2021-10-28,,E,,,HOSPITAL SMMC SF EV 01,888-758-4389,2023-07-30T00:04:27Z,,GPS,37.773955,-122.453227,San Francisco,,,CA,450 Stanyan St,94117,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL136715'], 'posts': ['22334231', '22334241']}",3.27333,5.26791,,"{'station': ['USCPIL136715'], 'posts': ['22334231', '22334241']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,199307,2021-10-28,,E,,,HOSPITAL SMMC SF EV 02,888-758-4389,2023-07-30T00:04:29Z,,GPS,37.77393,-122.4533,San Francisco,,,CA,450 Stanyan St,94117,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL136949'], 'posts': ['9304071', '9304081']}",3.27757,5.27474,,"{'station': ['USCPIL136949'], 'posts': ['9304071', '9304081']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,199299,2021-10-28,,E,,,HOSPITAL SMMC SF EV 03,888-758-4389,2023-07-30T00:04:28Z,,GPS,37.774158,-122.453587,San Francisco,,,CA,450 Stanyan St,94117,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL136829'], 'posts': ['23052521', '23052531']}",3.29025,5.29514,,"{'station': ['USCPIL136829'], 'posts': ['23052521', '23052531']}"
public,24 hours daily,,,2023-07-30,,ELEC,Public,224639,2022-07-30,,E,,,PRESIDIO TRUST TIDES CONVERGE,888-758-4389,2023-07-30T00:16:13Z,,GPS,37.801463,-122.452089,San Francisco,,,CA,1040 Edie Rd,94129,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL669751'], 'posts': ['895711', '895721']}",3.41828,5.50119,,"{'station': ['USCPIL669751'], 'posts': ['895711', '895721']}"
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,218213,2022-05-17,,E,,,1199 E Beach Street (US-TL7-QXE-2),866-576-1495,2023-07-30T01:12:11Z,PUBLIC,GPS,37.806096,-122.449455,San Francisco,,,CA,1199 E Beach Street,94129,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L743262079'], 'posts': ['W1-1113-SRV3-1-2142-00004']}",3.42545,5.51273,,"{'station': ['US-RIV-L743262079'], 'posts': ['W1-1113-SRV3-1-2142-00004']}"
public,24 hours daily,,A ACCOUNT_BALANCE D M V,2023-07-30,,ELEC,Public,204877,2021-12-17,,E,,LD,1199 E Beach Street (US-TL7-QXE-1),866-576-1495,2023-07-30T01:12:11Z,PUBLIC,GPS,37.806096,-122.449455,San Francisco,,,CA,1199 E Beach Street,94129,US,,,,,,,,,,,,['J1772'],,,1,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,,,,,,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,Public,,"{'station': ['US-RIV-L1943358478'], 'posts': ['W1-1113-SRV3-1-2142-00020']}",3.42545,5.51273,,"{'station': ['US-RIV-L1943358478'], 'posts': ['W1-1113-SRV3-1-2142-00020']}"
